NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
2,1,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0.1034482759,0.2105263158,0,0,0,0,0,0.0689655172,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
3,1,2,42,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17,18,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,5,47,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,13,27,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3,0,4,58,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,18,33,0,0,0,0,0.2666666667,0.0714285714,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
3,1,4,63,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,20,36,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,0,2,83,8,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,12,64,0,0,0,0,0.0209424084,0.0918367347,0,1,1,0,0,0.0052356021,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
1,0,2,74,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,49,0,0,0,0,0.0238095238,0.2222222222,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2,1,6,75,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,26,42,0,0,0,0,0.16,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
3,0,4,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,27,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4,1,4,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,34,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
1,0,6,69,4,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,13,49,0,0,0,0,0.2391304348,0.1860465116,0,1,0,0,0,0.0652173913,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0
1,0,3,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,11,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,3,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,29,0,0,1,0,0.8888888889,0.0,0,1,0,0,0,0.1111111111,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,0,1,34,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,16,11,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,3,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,23,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
5,1,3,64,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,21,36,0,0,0,0,0.9111111111,0.8888888889,0,1,0,0,0,0.0888888889,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
2,0,4,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,45,0,0,0,0,0.5,0.1818181818,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
1,0,5,66,5,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,18,41,0,0,0,0,0.1935483871,0.25,0,1,0,0,0,0.064516129,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
3,0,10,101,2,0,0,0,0,1,0,0,0,4,1,1,0,0,1,0,18,76,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,1,3,71,3,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,12,52,0,0,0,0,0.1132075472,0.6470588235,0,1,0,0,0,0.0,0,0,0,0,1,1,0,0,1,0,-1,1,0,1,0
2,1,3,59,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,38,0,0,0,0,0.1666666667,0.0652173913,0,1,1,0,0,0.0952380952,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2,0,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,16,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,0,2,90,10,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,14,69,0,0,0,0,0.3333333333,0.0588235294,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,0,0
3,1,4,74,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,22,45,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0563380282,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
3,1,3,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,19,0,0,0,0,1.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
3,2,2,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,6,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2,1,2,80,6,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,19,54,0,0,0,0,0.0195439739,0.0242424242,0,0,0,0,0,0.006514658,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
2,1,3,91,5,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,30,54,0,0,0,0,0.0697674419,0.0921052632,0,1,0,0,0,0.0697674419,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
2,1,2,44,0,0,0,0,0,0,0,0,0,13,1,1,0,0,1,0,18,19,0,0,0,0,0.3333333333,0.12,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
3,0,1,62,4,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,16,39,0,0,0,0,0.03125,0.3521126761,0,1,1,0,0,0.015625,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
3,0,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,18,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
3,1,2,36,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,11,18,0,0,0,0,0.0617977528,0.298245614,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
4,1,6,66,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,39,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,1,2,37,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,13,17,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,0,3,65,5,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,11,47,0,0,0,0,0.0229357798,0.0512820513,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2,1,3,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,25,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,4,84,5,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,12,65,0,0,0,0,0.0684931507,0.2368421053,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
3,1,4,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,25,0,0,0,0,1.0,0.1666666667,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
2,0,1,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,25,0,0,0,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,1,1,1
3,1,3,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,23,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,1,2,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,20,0,0,0,0,0.0303030303,0.1428571429,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
2,0,3,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,26,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,16,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,2,47,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,20,0,0,0,0,0.0666666667,0.0967741935,0,1,0,0,0,0.0777777778,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
2,1,4,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,18,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,6,67,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,13,47,0,0,0,0,0.03125,0.0425531915,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
4,1,5,78,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,20,51,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
2,1,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0,0,0,0,0.1325301205,0.2444444444,0,0,0,0,0,0.1084337349,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
2,1,3,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,10,0,0,0,0,0.2258064516,0.3913043478,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
3,1,2,55,2,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,16,32,0,0,0,0,0.1692307692,0.3333333333,0,0,0,0,0,0.0153846154,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,0,2,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,19,0,0,0,0,0.3333333333,0.3333333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
3,1,4,57,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,35,0,0,0,0,0.0434782609,0.7777777778,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,-1,1,0
3,1,3,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,23,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,1,1,37,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,20,10,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,0,2,85,9,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,17,61,0,0,0,0,0.2846715328,0.4509803922,0,1,0,0,0,0.0364963504,0,0,0,0,0,1,0,0,1,-1,1,1,0,0,0
1,0,2,67,5,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,12,48,0,0,0,0,0.0491803279,0.3170731707,0,1,0,0,0,0.0054644809,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
3,1,1,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,9,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
1,0,3,66,5,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,13,46,0,0,0,0,0.1963746224,0.1330935252,0,1,0,0,0,0.0120845921,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
4,1,6,95,2,0,0,0,0,0,0,0,0,26,1,1,0,0,1,0,13,75,0,0,0,0,0.0344827586,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
2,1,6,95,1,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,35,53,0,0,0,0,0.0,0.0714285714,0,1,0,0,0,1.0,0,0,0,0,0,1,0,0,1,-1,1,1,1,-1,1
2,1,6,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,56,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
1,0,3,61,0,0,0,0,0,0,0,0,0,25,1,1,0,0,0,0,16,38,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,0,4,59,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,26,26,0,0,0,0,0.9333333333,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
3,1,1,58,1,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,20,31,0,0,0,0,0.0142857143,0.1489361702,0,1,1,0,0,0.0571428571,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
3,1,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,23,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,3,68,0,0,0,0,0,0,0,0,0,22,1,1,0,0,1,0,19,42,0,0,0,0,0.9090909091,0.3043478261,1,1,0,0,0,0.0909090909,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
2,0,3,44,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,13,24,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,1,2,78,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,50,0,0,0,0,0.0476190476,0.1044776119,0,1,0,0,0,0.0052910053,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
1,0,3,33,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,13,13,0,0,0,0,0.0,0.2857142857,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,1
2,0,2,47,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,20,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3,1,2,37,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,14,16,0,0,0,0,0.0891089109,0.2413793103,0,1,0,0,0,0.0693069307,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
1,0,6,66,2,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,13,46,0,0,0,0,0.1228070175,0.1016949153,0,0,0,0,0,0.0175438596,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
3,0,4,57,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,28,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,1,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0.104,0.9603960396,1,1,0,0,0,0.008,0,0,0,0,0,1,0,0,1,1,-1,1,-1,1,0
1,0,3,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,14,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,5,62,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,40,0,0,0,0,0.175,0.0363636364,0,1,0,0,0,0.025,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
3,0,5,68,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,43,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,1,4,79,5,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,15,57,0,0,0,0,0.3333333333,0.5428571429,0,1,0,0,0,0.0476190476,0,0,0,0,0,0,0,0,1,-1,1,1,0,0,0
2,1,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,0,0.0844155844,0.1960784314,0,0,0,0,0,0.038961039,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
2,1,3,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,9,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,1,3,32,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,11,14,0,0,0,0,0.1621621622,0.0754716981,0,1,1,0,0,0.0810810811,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
2,1,5,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,25,0,0,0,0,0.0,0.0666666667,0,1,0,0,0,1.0,0,0,0,0,0,1,0,0,1,0,1,1,1,-1,1
1,0,4,70,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,19,44,0,0,0,0,0.1184210526,0.2162162162,0,1,0,0,0,0.1447368421,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2,1,2,36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,7,0,0,0,0,0.0,0.0833333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,7,61,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,39,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,0,2,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,21,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4,0,5,62,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,43,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,2,50,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,20,0,0,0,0,0.36,0.4761904762,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
2,1,3,47,2,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,16,24,0,0,0,0,0.0316901408,0.231884058,0,1,0,0,0,0.073943662,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0
1,0,5,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,31,0,0,0,0,1.0,0.1052631579,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
3,0,5,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,44,0,0,0,0,0.8333333333,0.2631578947,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
1,0,5,76,5,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,12,57,0,0,0,0,0.1717171717,0.2419354839,0,0,0,0,0,0.0101010101,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,0
2,0,2,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,16,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,2,34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,15,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,3,74,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,50,0,0,0,0,0.2714285714,0.3333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2,0,2,36,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,14,0,0,0,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,1,1
2,0,2,42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16,19,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,3,58,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,35,0,0,0,0,0.041958042,0.7037037037,0,1,0,0,0,0.0034965035,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
4,1,4,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,22,0,0,0,0,1.0,0.1428571429,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
2,1,4,41,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,22,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,6,91,6,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,22,62,0,0,0,0,0.075,0.8148148148,0,1,0,0,0,0.0,0,0,0,0,1,1,0,0,1,-1,1,1,0,1,0
1,0,6,78,3,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,17,54,0,0,0,0,0.0514705882,0.1666666667,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
3,0,4,66,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,41,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,3,50,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,10,33,0,0,0,0,0.05,0.5217391304,0,1,1,0,0,0.0071428571,0,0,0,0,0,1,0,0,1,1,-1,1,0,1,0
2,1,7,79,1,1,0,0,0,0,0,0,0,13,1,1,0,0,1,0,21,51,0,0,0,0,0.0,0.25,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
2,0,5,81,1,0,0,0,0,2,0,0,0,4,1,1,0,0,1,0,24,50,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3,1,2,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,17,0,0,0,0,0.0,0.1538461538,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,5,61,4,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,14,40,0,0,0,0,0.0384615385,0.5217391304,0,1,0,0,0,0.0384615385,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
2,1,7,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,21,27,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,0,3,68,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,23,38,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,1,3,70,2,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,31,32,0,0,0,0,0.1156069364,1.0,1,1,0,0,0,0.0115606936,0,0,0,0,0,1,0,0,1,0,-1,1,-1,1,0
2,1,5,60,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,28,25,0,0,0,0,0.5569620253,0.6756756757,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,-1,1,0,0,0
4,1,6,77,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,21,49,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
1,0,5,83,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,21,55,0,0,0,0,0.5971731449,0.75,0,1,1,0,0,0.074204947,0,0,0,0,0,1,0,0,1,-1,-1,1,0,-1,0
2,1,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,9,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,2,76,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,45,0,0,0,0,0.04,0.4705882353,0,1,0,0,0,0.016,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
1,0,2,112,16,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,12,93,0,0,0,0,0.0255474453,0.3846153846,0,1,0,0,0,0.0109489051,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
2,0,1,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,9,0,0,0,0,0.875,1.0,0,1,0,0,0,0.125,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
2,1,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0,0,0,0,0.2346938776,0.2727272727,0,1,1,0,0,0.0204081633,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
3,0,1,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,11,0,0,0,0,0.0,1.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,1
3,1,4,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,32,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
3,1,2,56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,23,0,0,0,0,0.0,0.1538461538,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,0,2,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,19,0,0,0,0,0.02,0.2530120482,0,1,1,0,0,0.005,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
1,0,3,80,5,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,20,53,0,0,0,0,0.1333333333,0.4,0,1,1,0,0,0.0476190476,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
3,1,5,77,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,23,47,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,1,-1,1,1,1,1,1
